City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
484,Imbituba,BR,-28.24,-48.6703,75.2,73,40,13.8,scattered clouds
485,Mahibadhoo,MV,3.7833,72.9667,80.87,75,8,14.07,clear sky
486,Nuevitas,CU,21.5453,-77.2644,71.6,94,75,3.44,broken clouds
487,Louis Trichardt,ZA,-23.0439,29.9032,69.03,59,100,3.49,overcast clouds
488,De Aar,ZA,-30.6497,24.0123,67.68,67,9,16.49,clear sky
489,Canutama,BR,-6.5339,-64.3831,78.64,83,69,2.04,moderate rain
490,Tabou,CI,4.423,-7.3528,78.85,90,78,6.91,broken clouds
491,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-3.68,92,74,7.85,broken clouds
492,Asmara,ER,15.3333,38.9333,44.35,95,48,3.44,scattered clouds
493,Tautira,PF,-17.7333,-149.15,87.8,58,20,6.91,few clouds
494,Cururupu,BR,-1.8283,-44.8683,75.2,94,3,3.22,clear sky
495,Giera,RO,45.4072,20.9922,50.0,57,0,34.52,light rain
496,Half Moon Bay,US,37.4636,-122.4286,64.99,67,1,13.8,clear sky
497,Udachnyy,RU,66.4167,112.4,-27.47,83,92,5.55,overcast clouds
498,Ginda,IN,30.6945,78.4932,46.18,40,0,6.26,clear sky
499,Cap Malheureux,MU,-19.9842,57.6142,75.99,87,45,13.4,scattered clouds
500,Praya,CV,14.9215,-23.5087,68.0,68,40,21.85,scattered clouds
501,Manggar,ID,-2.8833,108.2667,80.11,81,100,11.88,light rain
502,Carballo,ES,43.213,-8.691,48.99,94,100,3.0,overcast clouds
503,Oskemen,KZ,49.9565,82.6119,32.0,80,90,8.95,snow
504,Fairbanks,US,64.8378,-147.7164,-11.99,77,20,4.61,few clouds
505,Katobu,ID,-4.9408,122.5276,80.83,82,95,2.93,overcast clouds
506,Vikhorevka,RU,56.1201,101.1636,15.8,79,61,2.24,broken clouds
507,Creston,US,41.0586,-94.3614,-0.4,85,90,8.05,light snow
508,Yelizovo,RU,53.1873,158.3805,24.8,93,90,6.71,snow
509,Marion,US,39.7684,-86.1555,12.99,61,90,8.05,overcast clouds
510,Uyemskiy,RU,64.4743,40.8524,-11.2,77,20,2.24,light snow
511,Makakilo City,US,21.3469,-158.0858,78.8,44,20,8.05,few clouds
512,Burgeo,CA,47.6167,-57.6152,27.55,88,55,15.23,broken clouds
513,Paraiso,CR,9.8383,-83.8656,73.4,68,40,13.8,scattered clouds
514,Sitka,US,57.0531,-135.33,35.6,30,40,6.91,scattered clouds
515,Chumikan,RU,54.7183,135.315,-7.04,84,100,24.05,overcast clouds
516,Kruisfontein,ZA,-34.0033,24.7314,64.99,89,90,1.99,overcast clouds
517,Codajas,BR,-3.8367,-62.0569,76.42,94,85,2.35,overcast clouds
518,Shingu,JP,33.7333,135.9833,50.0,57,20,6.91,few clouds
519,Kikwit,CD,-5.041,18.8162,73.62,76,88,1.77,overcast clouds
520,Port Lincoln,AU,-34.7333,135.8667,63.16,73,67,16.51,broken clouds
521,Dadu,PK,26.7329,67.7763,55.0,40,0,1.19,clear sky
522,Stabat,ID,3.761,98.4513,75.2,100,40,2.53,mist
523,Otradnoye,RU,59.7775,30.8181,17.6,86,90,13.42,light snow
524,Tomatlan,MX,19.9333,-105.25,76.35,68,1,6.26,clear sky
525,Cuiluan,CN,47.72,128.648,-13.0,86,26,3.67,scattered clouds
526,Francisco Sa,BR,-16.4758,-43.4883,68.41,95,100,8.81,light rain
527,Verkhnyaya Toyma,RU,62.2349,44.9985,-22.0,84,91,7.83,overcast clouds
528,Lensk,RU,60.7253,114.9278,13.37,95,100,3.74,light snow
529,Juruti,BR,-2.1522,-56.0922,81.1,65,42,2.91,scattered clouds
530,Tilichiki,RU,60.4667,166.1,17.19,95,100,16.75,overcast clouds
531,Kaoma,ZM,-14.7833,24.8,67.55,94,100,4.88,light rain
532,Avera,US,33.194,-82.5271,46.99,87,1,4.27,clear sky
533,Rock Springs,US,41.5875,-109.2029,33.8,32,1,26.46,clear sky
534,Kaniv,UA,49.7518,31.46,9.27,95,100,10.42,snow
535,Saurimo,AO,-9.6608,20.3916,66.13,94,100,5.41,light rain
536,Kindu,CD,-2.95,25.95,70.77,84,97,0.58,overcast clouds
537,Laguna,US,38.421,-121.4238,66.0,42,1,2.01,clear sky
538,Kargopol,RU,61.5071,38.9456,-17.54,87,11,5.93,few clouds
539,Mathathane,BW,-22.2687,28.7495,75.76,57,94,3.89,overcast clouds
540,Guangyuan,CN,32.442,105.823,28.99,85,31,3.0,scattered clouds
541,Le Port,RE,-20.9373,55.2919,75.2,88,75,3.44,broken clouds
542,Dakar,SN,14.6937,-17.4441,66.2,72,0,10.36,clear sky
543,Taipei,TW,25.0478,121.5319,69.01,88,75,10.36,broken clouds
544,Abu Zabad,SD,12.35,29.25,60.85,31,31,11.05,scattered clouds
545,Taksimo,RU,56.3444,114.8794,-5.1,87,100,1.21,overcast clouds
546,The Valley,AI,18.217,-63.0578,78.8,73,40,12.66,scattered clouds
547,Agaro,ET,7.85,36.65,60.19,48,39,1.5,scattered clouds
548,Dreznica,BA,43.5289,17.2819,55.4,100,90,8.05,overcast clouds
549,Bajil,YE,15.0584,43.2851,72.32,74,70,5.17,broken clouds
550,Hami,CN,42.8,93.45,28.51,80,81,1.34,broken clouds
551,Liverpool,GB,53.4106,-2.9779,35.6,60,90,17.27,overcast clouds
552,Bac Lieu,VN,9.285,105.7244,75.97,83,18,15.46,few clouds
553,Jeremie,HT,18.65,-74.1167,77.32,71,2,2.08,clear sky
554,Gushikawa,JP,26.3544,127.8686,64.4,94,1,4.61,clear sky
555,Pemba,MZ,-12.974,40.5178,80.01,94,75,5.75,light rain
556,Upata,VE,8.0086,-62.3989,81.0,75,98,1.99,overcast clouds
557,Kandiari,PK,26.9156,68.5216,58.24,32,0,4.34,clear sky
558,Bud,US,39.447,-86.1758,12.99,59,100,5.7,overcast clouds
559,Chase,CA,50.8165,-119.6857,30.2,59,62,2.3,broken clouds
560,Luwuk,ID,-0.9516,122.7875,82.18,70,100,0.36,overcast clouds
561,Colomi,BO,-17.35,-65.8667,71.6,46,75,20.71,broken clouds
562,Ust-Ishim,RU,57.6935,71.1665,1.02,91,100,10.76,overcast clouds
563,Xacmaz,AZ,41.4635,48.806,39.43,86,100,8.81,overcast clouds
564,Valdivia,CL,-39.8142,-73.2459,64.4,77,0,5.75,clear sky
565,Santa Maria,BR,-29.6842,-53.8069,77.0,69,20,3.44,few clouds
566,Labrea,BR,-7.2586,-64.7981,77.4,90,71,0.76,broken clouds
567,Erzin,TR,36.9559,36.2,55.4,76,40,10.36,scattered clouds
568,Van,TR,38.4924,43.3831,26.6,93,75,3.44,broken clouds
569,Presidente Olegario,BR,-18.4178,-46.4181,64.0,100,100,0.81,light rain
570,Bay City,US,43.5945,-83.8889,8.6,61,1,9.22,clear sky
571,Goundi,TD,9.3627,17.366,68.38,21,45,3.98,scattered clouds
572,Nyurba,RU,63.2842,118.3319,-2.34,92,100,5.12,light snow
573,Ambon,ID,-3.6954,128.1814,80.6,89,40,6.91,scattered clouds
574,San Andres,CO,12.5847,-81.7006,80.6,74,20,9.22,few clouds
575,Rzhev,RU,56.2624,34.3282,0.64,93,78,5.75,broken clouds
576,Rocha,UY,-34.4833,-54.3333,62.31,90,11,5.28,few clouds
577,Launceston,AU,-41.45,147.1667,57.99,62,90,4.61,overcast clouds
578,Balykshi,KZ,47.0667,51.8667,6.8,78,0,8.95,clear sky
579,Diamantino,BR,-14.4086,-56.4461,74.48,67,45,1.5,scattered clouds
580,Innisfail,AU,-17.5333,146.0333,84.22,76,100,2.71,overcast clouds
581,Minna,NG,9.6139,6.5569,75.0,19,7,7.47,clear sky
582,Atar,MR,20.5169,-13.0499,58.53,37,0,8.99,clear sky
583,Sikandra Rao,IN,27.7,78.4,51.78,59,0,4.76,clear sky
584,Fortuna Foothills,US,32.6578,-114.4119,80.01,11,1,5.75,clear sky
585,Arauca,CO,7.0847,-70.7591,82.56,59,100,3.76,overcast clouds
586,Warmbad,NA,-28.45,18.7333,71.38,32,0,13.04,clear sky
587,Minden,DE,52.2833,8.9167,21.2,73,100,13.8,overcast clouds
588,Wamba,NG,8.9333,8.6,75.72,19,98,4.14,overcast clouds
589,Casa Nova,BR,-9.4167,-41.1333,82.4,54,40,2.3,scattered clouds
590,Kabwe,ZM,-14.4469,28.4464,66.65,96,100,2.37,light rain
591,Petropavl,KZ,54.8753,69.1628,2.79,93,84,13.27,broken clouds
592,Ashford,GB,51.1459,0.8728,30.99,91,98,5.01,light snow
593,Lodwar,KE,3.1191,35.5973,81.88,44,63,3.31,broken clouds
594,Yarada,IN,17.65,83.2667,69.8,94,51,2.3,mist
595,Ambulu,ID,-8.345,113.6058,77.18,88,99,3.56,overcast clouds
596,Lodja,CD,-3.4833,23.4333,70.97,93,68,0.89,broken clouds
597,Wanaka,NZ,-44.7,169.15,73.0,43,90,5.99,overcast clouds
598,Road Town,VG,18.4167,-64.6167,78.01,78,20,5.75,few clouds
599,Manta,EC,-0.95,-80.7333,80.6,74,75,6.91,broken clouds
600,Dwarka,IN,22.2394,68.9678,68.02,46,0,12.33,clear sky
601,Novochernorechenskiy,RU,56.2669,91.0828,17.06,95,72,5.91,broken clouds
602,Zemio,CF,5.0314,25.1361,61.95,30,64,4.36,broken clouds
603,Meadow Lake,US,34.8014,-106.5436,63.0,10,40,8.05,scattered clouds
604,Berlevag,NO,70.8578,29.0864,24.01,92,100,25.59,overcast clouds
605,Trinidad,BO,-14.8333,-64.9,89.6,62,40,2.55,scattered clouds
606,Sisimiut,GL,66.9395,-53.6735,23.86,80,23,13.73,few clouds
607,Flinders,AU,-34.5833,150.8552,73.0,70,58,3.0,broken clouds
608,Quelimane,MZ,-17.8786,36.8883,75.4,91,53,2.17,broken clouds
609,Ilukste,LV,55.9775,26.2966,3.67,93,25,2.24,scattered clouds
610,Palana,RU,59.1167,159.9667,17.37,90,37,27.67,scattered clouds
611,Walvis Bay,NA,-22.9575,14.5053,64.99,82,14,11.5,few clouds
612,San Javier,ES,37.8063,-0.8374,57.0,58,36,1.14,scattered clouds
613,Lorengau,PG,-2.0226,147.2712,83.88,76,100,5.3,overcast clouds
614,Tignere,CM,7.3667,12.65,64.54,27,95,1.79,overcast clouds
615,Chifeng,CN,42.2683,118.9636,3.36,85,0,6.35,clear sky
616,Mecca,SA,21.4267,39.8261,71.04,24,0,17.6,clear sky
617,Morrope,PE,-6.5417,-80.0111,75.2,69,0,18.41,clear sky
618,Necochea,AR,-38.5473,-58.7368,59.0,75,96,14.88,overcast clouds
619,Houston,US,29.7633,-95.3633,60.01,62,1,10.36,clear sky
620,Pasni,PK,25.2631,63.471,65.62,43,0,7.87,clear sky
621,Dudinka,RU,69.4058,86.1778,-25.83,82,68,12.93,broken clouds
622,Zhigansk,RU,66.7697,123.3711,-31.83,78,2,3.71,clear sky
623,Matagami,CA,49.7502,-77.6328,3.2,72,90,6.91,overcast clouds
624,Octeville,FR,49.6261,-1.6435,33.8,64,90,20.71,overcast clouds
625,Victor Harbor,AU,-35.5667,138.6167,61.0,73,15,3.0,few clouds
626,Mogzon,RU,51.7435,111.9606,-2.04,89,7,3.62,clear sky
627,Moron De La Frontera,ES,37.1208,-5.454,52.0,100,75,14.97,broken clouds
628,Arcata,US,40.8665,-124.0828,54.0,76,1,10.36,clear sky
629,Killybegs,IE,54.6333,-8.45,34.0,79,71,5.01,broken clouds
630,Luena,AO,-11.7833,19.9167,64.13,94,100,7.94,overcast clouds
631,Lufilufi,WS,-13.8745,-171.5986,82.4,89,75,9.22,light rain
632,Ban Dung,TH,17.699,103.2596,68.0,80,0,6.96,clear sky
633,Linxia,CN,35.6003,103.2064,27.7,75,0,0.98,clear sky
634,Seminole,US,28.7086,-81.2081,64.99,77,1,11.5,clear sky
635,Longyearbyen,SJ,78.2186,15.6401,14.0,44,20,23.02,few clouds
636,Hvolsvollur,IS,63.7533,-20.2243,32.0,74,99,10.0,overcast clouds
637,Sterling,US,39.0062,-77.4286,33.8,51,20,12.66,few clouds
638,Portree,GB,57.4129,-6.1942,28.99,81,6,12.53,clear sky
639,Nishihara,JP,26.1842,127.7558,64.4,55,1,9.22,clear sky
640,Nueva Italia,PY,-25.6167,-57.5,77.0,65,0,2.3,clear sky
641,Ostrovnoy,RU,68.0531,39.5131,15.15,94,84,11.03,light snow
642,George Town,MY,5.4112,100.3354,78.8,83,20,2.3,few clouds
643,Searcy,US,35.2506,-91.7363,32.0,86,90,11.5,overcast clouds
644,Mayumba,GA,-3.432,10.6554,79.32,86,99,4.65,moderate rain
645,Tarakan,ID,3.3,117.6333,78.8,94,40,6.89,scattered clouds
646,Raga,SS,8.4596,25.678,57.52,35,94,2.59,overcast clouds
647,Birao,CF,10.2849,22.7882,60.42,31,81,5.44,broken clouds
648,Saint-Francois,FR,46.4154,3.9054,37.99,87,90,5.75,overcast clouds
649,Aloleng,PH,16.1307,119.7824,79.2,70,12,9.73,few clouds
650,Parati,BR,-23.2178,-44.7131,71.69,83,89,0.92,overcast clouds
651,Sete,FR,43.4018,3.6966,46.4,76,0,12.66,clear sky
652,Sao Luis De Montes Belos,BR,-16.525,-50.3722,69.82,97,28,5.39,scattered clouds
653,Pacific Grove,US,36.6177,-121.9166,60.01,77,1,6.91,clear sky
654,Sarkand,KZ,45.41,79.9186,35.46,76,100,4.52,overcast clouds
655,Krutinka,RU,56.0055,71.5113,6.62,94,98,15.41,overcast clouds
656,Mahon,ES,39.8885,4.2658,48.2,76,0,8.05,clear sky
657,Beira,MZ,-19.8436,34.8389,80.6,94,75,3.44,broken clouds
658,Zhangye,CN,38.9342,100.4517,25.63,72,53,2.71,broken clouds
659,Yeppoon,AU,-23.1333,150.7333,86.0,66,20,5.75,few clouds
660,Byurakan,AM,40.338,44.2714,28.4,86,53,3.44,broken clouds
661,Bambanglipuro,ID,-7.95,110.2833,77.16,86,91,6.26,overcast clouds
662,Riyadh,SA,24.6877,46.7219,57.2,71,0,8.05,clear sky
663,Baykit,RU,61.67,96.37,27.59,94,100,9.22,overcast clouds
664,Manokwari,ID,-0.8667,134.0833,82.38,72,100,0.81,overcast clouds
665,Laizhou,CN,37.1717,119.9214,27.18,88,0,3.31,clear sky
666,Gejiu,CN,23.306,103.1635,44.04,100,100,2.66,overcast clouds
667,Kiama,AU,-34.6833,150.8667,73.0,79,73,1.99,broken clouds
668,Portland,US,45.5234,-122.6762,48.99,65,100,3.0,overcast clouds
669,Lengshuijiang,CN,27.6881,111.4294,48.72,82,100,5.93,light rain
670,Cabo San Lucas,MX,22.8909,-109.9124,71.6,53,20,5.75,few clouds
671,Algarrobo,CO,10.1869,-74.5753,88.0,55,12,10.27,few clouds
672,Pombia,IT,45.653,8.6336,41.0,100,75,4.61,light rain
673,Koumac,NC,-20.5667,164.2833,83.37,62,38,6.73,scattered clouds
674,Tripoli,LY,32.8752,13.1875,65.08,53,60,15.41,broken clouds
675,Itarema,BR,-2.9248,-39.9167,80.55,78,2,14.12,clear sky
676,Ilo,PE,-17.6394,-71.3375,71.47,80,62,1.34,broken clouds
677,Kieta,PG,-6.2167,155.6333,86.95,65,33,7.16,scattered clouds
678,Koungou,YT,-12.7336,45.2042,75.2,94,75,3.44,light rain
679,Nouadhibou,MR,20.931,-17.0347,62.6,77,0,18.41,clear sky
680,Sumbe,AO,-11.2061,13.8437,75.83,80,100,1.1,overcast clouds
681,Umm Lajj,SA,25.0213,37.2685,70.38,33,0,19.48,clear sky
682,Gat,IL,31.61,34.7642,55.99,84,20,3.65,few clouds
683,Oistins,BB,13.0667,-59.5333,78.8,65,20,16.11,few clouds
684,Samarai,PG,-10.6167,150.6667,85.82,66,91,3.44,overcast clouds
685,Manado,ID,1.487,124.8455,75.2,100,40,1.14,scattered clouds
686,Port Keats,AU,-14.25,129.55,79.93,85,100,6.44,overcast clouds
687,Kyren,RU,51.6828,102.1408,16.7,80,63,0.63,broken clouds
688,Bilibino,RU,68.0546,166.4372,2.01,79,0,6.53,clear sky
689,Perth,AU,-31.9333,115.8333,69.01,83,75,14.97,broken clouds
690,Oyama,JP,36.3,139.8,45.0,69,75,3.44,broken clouds
691,Katsuura,JP,35.1333,140.3,46.4,53,40,11.5,scattered clouds
692,Akita,JP,39.7167,140.1167,23.0,93,75,13.8,snow
693,Aran,AZ,40.6253,46.9756,46.4,61,40,9.22,scattered clouds
694,Ilinskiy,RU,55.619,38.1182,6.8,72,20,8.95,few clouds
695,Chamonix-Mont-Blanc,FR,45.9238,6.8693,37.4,70,75,2.3,broken clouds
696,Bela Vista De Goias,BR,-16.9728,-48.9533,71.6,88,75,6.91,broken clouds
697,Mount Holly,US,35.2982,-81.0159,51.8,49,20,5.75,few clouds
698,Dois Corregos,BR,-22.3661,-48.3803,78.8,50,0,11.5,clear sky
699,Lagos,NG,6.5833,3.75,82.4,89,40,9.22,scattered clouds
700,Kashi,CN,39.4547,75.9797,33.8,51,20,6.71,few clouds
701,Saint-Louis,SN,16.3333,-15.0,71.6,43,13,2.3,few clouds
702,Vicuna,CL,-30.0319,-70.7081,72.0,41,0,2.3,clear sky
703,Kindersley,CA,51.4668,-109.1682,-22.0,69,20,8.05,few clouds
704,Camacha,PT,33.0833,-16.3333,60.8,88,75,17.27,broken clouds
705,Marawi,PH,7.9986,124.2928,75.0,95,100,3.0,overcast clouds
706,Neftcala,AZ,39.3742,49.2472,44.87,84,10,11.79,clear sky
707,Pimenta Bueno,BR,-11.6725,-61.1936,74.98,95,90,4.03,overcast clouds
708,Castlegar,CA,49.2998,-117.6689,32.0,59,51,3.44,broken clouds
709,Artesia,US,33.8658,-118.0831,68.0,72,1,6.91,clear sky
710,Majene,ID,-3.5403,118.9707,80.44,80,98,2.53,overcast clouds
711,Guantanamo,CU,20.1444,-75.2092,80.6,69,20,2.28,few clouds
712,Rio Grande,BR,-32.035,-52.0986,70.0,73,0,10.18,clear sky
713,Issia,CI,6.4922,-6.5856,76.59,89,55,5.32,broken clouds
714,Solnechnyy,RU,50.7214,136.6319,2.23,88,100,0.96,overcast clouds
715,Buritis,BR,-15.6178,-46.4233,69.42,90,97,6.4,overcast clouds
716,Phuket,TH,8.0,98.25,75.2,94,20,10.29,few clouds
717,Englewood,US,39.6478,-104.9878,52.0,9,40,18.41,scattered clouds
718,Xudat,AZ,41.631,48.681,38.28,84,100,7.56,overcast clouds
719,Anadyr,RU,64.75,177.4833,10.4,52,100,22.37,snow
720,Shizuishan,CN,39.2333,106.7694,26.6,82,100,3.69,overcast clouds
721,Misratah,LY,32.3754,15.0925,67.26,50,91,17.72,overcast clouds
722,Magdagachi,RU,53.45,125.8,-15.16,85,0,6.82,clear sky
723,Kirensk,RU,57.7853,108.1119,24.71,97,100,11.25,light snow
724,Komsomolskiy,UZ,40.4272,71.7189,42.8,75,99,9.22,mist
725,Maine-Soroa,NE,13.2114,12.0241,67.37,21,0,9.69,clear sky
726,Gazanjyk,TM,39.2446,55.5154,45.93,84,89,12.03,overcast clouds
